event_id,visit_type,name,remarks
428,president,William J. Clinton,meet president constantinescu romanian political leaders
429,president,William J. Clinton,meet queen margrethe ii prime minister rasmussen
430,president,William J. Clinton,meet president caldera
431,president,William J. Clinton,meet president cardosa deliver several public address
432,president,William J. Clinton,meet president menem deliver several public address
433,president,William J. Clinton,attend apec economic summit meet
434,president,William J. Clinton,stop en route bosniaherzegovina
435,president,William J. Clinton,meet bosnian collective presidency bosnian serb president plavsic visit us military personnel
436,president,William J. Clinton,meet president rawlings visit peace corps project
437,president,William J. Clinton,meet president museveni presidents ethiopia rwanda tanzania kenya congo
438,president,William J. Clinton,meet president bizimungu deliver public address
439,president,William J. Clinton,meet president mandela address joint session parliament
440,president,William J. Clinton,meet president masire visit chobe national park
441,president,William J. Clinton,meet president diouf visit senegalese peacekeeping troop deliver several public address
442,president,William J. Clinton,state visit attend second summit americas
443,president,William J. Clinton,meet chancellor kohl commemorate anniversary berlin airlift
444,president,William J. Clinton,attend economic summit useu summit
445,president,William J. Clinton,attend wto meet commemorate anniversary gatt
446,president,William J. Clinton,state visit
447,president,William J. Clinton,summit meet president yeltsin
448,president,William J. Clinton,meet prime minister blair northern irish political leaders address northern ireland assembly
449,president,William J. Clinton,meet prime minister ahern deliver several public address play golf
450,president,William J. Clinton,meet emperor akihito prime minister obuchi address american chamber commerce
451,president,William J. Clinton,meet president kim dae jung address us military personnel
452,president,William J. Clinton,meet prime minister netanyahu senior israeli officials
453,president,William J. Clinton,address palestine national council attend meet prime minister netanyahu chairman arafat erez
454,president,William J. Clinton,attend funeral king hussein
455,president,William J. Clinton,state visit
456,president,William J. Clinton,discuss reconstruction aid president aleman
457,president,William J. Clinton,discuss reconstruction aid president flores address us military personnel
458,president,William J. Clinton,address legislative assembly
459,president,William J. Clinton,attend central american summit
460,president,William J. Clinton,discuss kosovo conflict nato officials
461,president,William J. Clinton,address us military personnel meet chancellor schroeder meet kosovo refugees
462,president,William J. Clinton,address ilo conference meet president dreifuss
463,president,William J. Clinton,discuss peacekeeping kosovo president chirac prime minister jospin
464,president,William J. Clinton,attend economic summit meet
465,president,William J. Clinton,meet president kucan prime minister drnovsek president djukanovic montenegro
466,president,William J. Clinton,meet president gligorov address kosovar refugees nato military personnel
467,president,William J. Clinton,address us military personnel
468,president,William J. Clinton,attend funeral king hassan ii meet palestinian authority president arafat israeli prime minister barak
469,president,William J. Clinton,stop en route sarajevo
470,president,William J. Clinton,attend stability pact leaders conference
471,president,William J. Clinton,attend asiapacific economic cooperation leaders meet state visit
472,president,William J. Clinton,work visit meet prime minister chretien quebec premier bouchard attend federalism conference mont tremblant dedicate new embassy build
473,president,William J. Clinton,state visit attend commemorative ceremony former israeli prime minister rabin discuss chechnya crisis russian prime minister putin
474,president,William J. Clinton,state visit attend organization security cooperation europe summit meet istanbul
475,president,William J. Clinton,state visit meet prime minister simitis
476,president,William J. Clinton,attend conference progressive governance century
477,president,William J. Clinton,meet president stoyanov prime minister kostov
478,president,William J. Clinton,meet kosovar transisional council address albanian community us military personnel
479,president,William J. Clinton,address world economic forum
480,president,William J. Clinton,stop en route india
481,president,William J. Clinton,meet president narayanan sign joint statement energy environment address indian parliament
482,president,William J. Clinton,meet president ahmad prime minister hasina
483,president,William J. Clinton,meet president tarar general musharraf deliver radio address
484,president,William J. Clinton,meet sultan qaboos bin say en route pakistan switzerland
485,president,William J. Clinton,meet president assad syria
486,president,William J. Clinton,attend useuropean union summit meet meet israeli prime minister barak
487,president,William J. Clinton,meet president rau chancellor schroeder receive charlemagne prize attend third way conference
488,president,William J. Clinton,summit meet president putin address duma
489,president,William J. Clinton,meet president kuchma
490,president,William J. Clinton,attend funeral former prime minister obuchi
491,president,William J. Clinton,attend economic summit
492,president,William J. Clinton,meet president obasanjo address national assembly
493,president,William J. Clinton,meet former south african president mandela promote peace agreement burundi also meet president mkapa
494,president,William J. Clinton,brief president mubarak middle east peace process
495,president,William J. Clinton,meet president pastrana
496,president,William J. Clinton,attend israelipalestinian summit meet
497,president,William J. Clinton,attend apec leaders meet
498,president,William J. Clinton,meet president tran deliver several public address
499,president,William J. Clinton,meet prime minister ahern deliver several public address
500,president,William J. Clinton,meet prime minister blair northern irish political leaders belfast meet queen elizabeth ii make speech university warwick
